origin_id,destination_id,duration_min,valhalla_status_code,valhalla_error,origin_lat,origin_lon,destination_lat,destination_lon
04025,6860210,inf,,,34.62472490519278,-112.2907557994084,33.4801919,-112.0418854
04025,6860255,inf,,,34.62472490519278,-112.2907557994084,33.45849958,-112.0249903
04025,6860376,inf,,,34.62472490519278,-112.2907557994084,33.48771012,-111.9238381
13053,6530373,inf,,,32.337907385811526,-84.8860469757073,31.21566695,-85.36144699
13053,6530705,inf,,,32.337907385811526,-84.8860469757073,32.32720595,-86.27608666
13053,6380110,inf,,,32.337907385811526,-84.8860469757073,33.76313902,-84.37397395
13053,6380140,inf,,,32.337907385811526,-84.8860469757073,33.79520471,-84.32116361
13053,6380130,inf,,,32.337907385811526,-84.8860469757073,33.75421081,-84.3803954
13053,6380490,inf,,,32.337907385811526,-84.8860469757073,33.90781564,-84.35491361
13053,6380285,inf,,,32.337907385811526,-84.8860469757073,33.8582379,-84.6005612
13053,6380430,inf,,,32.337907385811526,-84.8860469757073,32.48133317,-84.98308867
13053,6380325,inf,,,32.337907385811526,-84.8860469757073,33.9630741,-84.0176751
13053,6380730,inf,,,32.337907385811526,-84.8860469757073,32.83311962,-83.63629049
13053,6380775,inf,,,32.337907385811526,-84.8860469757073,33.96868088,-84.55030552
13053,6380995,inf,,,32.337907385811526,-84.8860469757073,34.06232079,-84.32042202
