origin_id,destination_id,duration_min,valhalla_status_code,valhalla_error,origin_lat,origin_lon,destination_lat,destination_lon
42113,6212060,inf,,,41.46051880632653,-76.49609053472788,42.1145103,-75.95905407
42113,6233443,inf,,,41.46051880632653,-76.49609053472788,40.33045595,-75.94825663
42113,6232970,inf,,,41.46051880632653,-76.49609053472788,41.9805889,-76.5208075
42113,6230297,inf,,,41.46051880632653,-76.49609053472788,40.25251933,-76.92373032
42113,6230705,inf,,,41.46051880632653,-76.49609053472788,40.273179,-76.675745
42113,6232980,inf,,,41.46051880632653,-76.49609053472788,41.40099065,-75.64642802
42113,6230013,inf,,,41.46051880632653,-76.49609053472788,40.56714755,-75.51873727
42113,6232725,inf,,,41.46051880632653,-76.49609053472788,41.25688538,-75.81171332
42113,6230550,inf,,,41.46051880632653,-76.49609053472788,40.96838715,-76.60141147
42113,6230049,inf,,,41.46051880632653,-76.49609053472788,40.60921241,-75.39213295
42113,6230035,inf,,,41.46051880632653,-76.49609053472788,40.64657899,-75.40718004
42113,6230456,inf,,,41.46051880632653,-76.49609053472788,40.64877118,-75.29017193
42113,6233500,inf,,,41.46051880632653,-76.49609053472788,41.2474094,-77.015175
45055,6360280,inf,,,34.255145898044965,-80.65320474136881,35.20516677,-80.84077362
45055,6370009,inf,,,34.255145898044965,-80.65320474136881,34.1959592,-79.7592015
45055,6370140,inf,,,34.255145898044965,-80.65320474136881,34.02746853,-81.03284056
45055,6370610,inf,,,34.255145898044965,-80.65320474136881,34.96805199,-81.93586862
