origin_id,destination_id,duration_min,valhalla_status_code,valhalla_error,origin_lat,origin_lon,destination_lat,destination_lon
41015,6920280,inf,,,42.29264630365322,-124.22464022297471,42.31653752,-122.830049
41015,6920051,inf,,,42.29264630365322,-124.22464022297471,44.08148797,-123.0284308
41015,6932520,inf,,,42.29264630365322,-124.22464022297471,40.57261568,-122.3962327
41021,6920070,inf,,,45.382955,-120.276246,44.06578878,-121.2737948
41021,6911130,inf,,,45.382955,-120.276246,45.62537834,-122.5811514
41021,6920003,inf,,,45.382955,-120.276246,45.5428775,-122.6695233
41025,6920070,inf,,,43.455796880402886,-119.1561339090982,44.06578878,-121.2737948
41025,6820040,inf,,,43.455796880402886,-119.1561339090982,43.61380122,-116.2537096
41025,6820084,inf,,,43.455796880402886,-119.1561339090982,43.61249998,-116.1926974
41049,6920070,inf,,,45.67113378112026,-119.65418390428339,44.06578878,-121.2737948
41049,6911130,inf,,,45.67113378112026,-119.65418390428339,45.62537834,-122.5811514
41049,6920003,inf,,,45.67113378112026,-119.65418390428339,45.5428775,-122.6695233
42103,6160100,inf,,,41.30787021446708,-74.98475326381958,41.40617084,-73.44600974
42103,6160530,inf,,,41.30787021446708,-74.98475326381958,41.11268303,-73.42419111
42103,6160010,inf,,,41.30787021446708,-74.98475326381958,41.20014252,-73.20254936
42103,6220340,inf,,,41.30787021446708,-74.98475326381958,40.8842353,-74.05775456
42103,6220785,inf,,,41.30787021446708,-74.98475326381958,40.74137362,-74.19181934
42103,6220800,inf,,,41.30787021446708,-74.98475326381958,40.76507768,-74.30196226
42103,6220435,inf,,,41.30787021446708,-74.98475326381958,40.71657852,-74.04961138
42103,6221500,inf,,,41.30787021446708,-74.98475326381958,40.2357484,-74.75283013
42103,6212830,inf,,,41.30787021446708,-74.98475326381958,40.8148917,-73.94019612
42103,6210041,inf,,,41.30787021446708,-74.98475326381958,41.43992404,-74.36751296
42103,6211980,inf,,,41.30787021446708,-74.98475326381958,40.70132747,-73.8163507
42103,6211595,inf,,,41.30787021446708,-74.98475326381958,40.74751163,-73.8260085
42103,6213180,inf,,,41.30787021446708,-74.98475326381958,40.7449869,-73.8859961
42103,6214735,inf,,,41.30787021446708,-74.98475326381958,40.58375217,-74.08643579
42103,6210025,inf,,,41.30787021446708,-74.98475326381958,40.63504991,-74.10653198
42103,6215150,inf,,,41.30787021446708,-74.98475326381958,41.08590652,-73.80345059
42103,6233443,inf,,,41.30787021446708,-74.98475326381958,40.33045595,-75.94825663
42103,6232970,inf,,,41.30787021446708,-74.98475326381958,41.9805889,-76.5208075
42103,6231130,inf,,,41.30787021446708,-74.98475326381958,40.20334939,-74.92963924
42103,6233090,inf,,,41.30787021446708,-74.98475326381958,40.36256331,-75.32429003
42103,6233430,inf,,,41.30787021446708,-74.98475326381958,40.04210935,-75.49978432
42103,6232980,inf,,,41.30787021446708,-74.98475326381958,41.40099065,-75.64642802
42103,6230013,inf,,,41.30787021446708,-74.98475326381958,40.56714755,-75.51873727
42103,6232725,inf,,,41.30787021446708,-74.98475326381958,41.25688538,-75.81171332
42103,6232210,inf,,,41.30787021446708,-74.98475326381958,40.00622387,-75.12527005
42103,6230054,inf,,,41.30787021446708,-74.98475326381958,40.0711287,-74.9830577
42103,6870016,inf,,,41.30787021446708,-74.98475326381958,41.060196,-73.544477
42103,6230010,inf,,,41.30787021446708,-74.98475326381958,40.11745087,-75.12031258
42103,6231970,inf,,,41.30787021446708,-74.98475326381958,39.99026421,-75.25804155
42103,6230550,inf,,,41.30787021446708,-74.98475326381958,40.96838715,-76.60141147
42103,6230049,inf,,,41.30787021446708,-74.98475326381958,40.60921241,-75.39213295
42103,6230035,inf,,,41.30787021446708,-74.98475326381958,40.64657899,-75.40718004
42103,6230456,inf,,,41.30787021446708,-74.98475326381958,40.64877118,-75.29017193
42103,6231634,inf,,,41.30787021446708,-74.98475326381958,40.0368481,-75.1415887
42103,6232300,inf,,,41.30787021446708,-74.98475326381958,40.00473329,-75.1521489
